epoch,radius_mean,added,removed,mod_ratio,hit3,hit10
0,0.661378800868988,0,0,0.0,,
1,0.6464337110519409,0,0,0.0,,
2,0.6074497103691101,0,0,0.0,,
3,0.5841884613037109,0,0,0.0,,
4,0.5898323655128479,0,0,0.0,,
5,0.5729339718818665,0,0,0.0,,
6,0.5618962049484253,0,0,0.0,,
7,0.5381898283958435,0,0,0.0,,
8,0.5402781963348389,0,0,0.0,,
9,0.5509474873542786,0,0,0.0,,
10,0.5618177056312561,0,0,0.0,,
11,0.5586425065994263,0,0,0.0,,
12,0.5653620362281799,0,0,0.0,,
13,0.566074013710022,0,0,0.0,,
14,0.5653640031814575,0,0,0.0,,
15,0.5677497386932373,0,0,0.0,,
16,0.5578048229217529,0,0,0.0,,
17,0.5636661052703857,0,0,0.0,,
18,0.5539212822914124,0,0,0.0,,
19,0.5641415119171143,0,0,0.0,,
20,0.5626376271247864,0,0,0.0,,
21,0.5605723857879639,0,0,0.0,,
22,0.5706571936607361,0,0,0.0,,
23,0.5723414421081543,0,0,0.0,,
24,0.5838131308555603,0,0,0.0,,
25,0.5446110963821411,0,0,0.0,,
26,0.5609965324401855,0,0,0.0,,
27,0.5612692832946777,0,0,0.0,,
28,0.5634461641311646,0,0,0.0,,
29,0.5511770844459534,0,0,0.0,,
30,0.5627615451812744,0,2,0.000516795865633,,
31,0.56038498878479,0,2,0.000516795865633,,
32,0.566247284412384,0,2,0.000516795865633,,
33,0.564309298992157,0,2,0.000516795865633,,
34,0.575238049030304,0,2,0.000516795865633,,
35,0.5618411302566528,0,2,0.000516795865633,,
36,0.5695793032646179,0,2,0.000516795865633,,
37,0.5392485857009888,0,2,0.000516795865633,,
38,0.5567083358764648,0,2,0.000516795865633,,
39,0.5423807501792908,0,2,0.000516795865633,,
40,0.5649423599243164,0,1,0.0002583979328165,,
41,0.5534217953681946,0,1,0.0002583979328165,,
42,0.5609521269798279,0,1,0.0002583979328165,,
43,0.5623683333396912,0,1,0.0002583979328165,,
44,0.5423380732536316,0,1,0.0002583979328165,,
45,0.5575075745582581,0,1,0.0002583979328165,,
46,0.5658783912658691,0,1,0.0002583979328165,,
47,0.5577689409255981,0,1,0.0002583979328165,,
48,0.5503348112106323,0,1,0.0002583979328165,,
49,0.5522907972335815,0,1,0.0002583979328165,,
50,0.55461186170578,0,2,0.000516795865633,,
51,0.5483317375183105,0,2,0.000516795865633,,
52,0.5533191561698914,0,2,0.000516795865633,,
53,0.5571324825286865,0,2,0.000516795865633,,
54,0.5512566566467285,0,2,0.000516795865633,,
55,0.5166841149330139,0,2,0.000516795865633,,
56,0.5475544929504395,0,2,0.000516795865633,,
57,0.5466452836990356,0,2,0.000516795865633,,
58,0.5605911016464233,0,2,0.000516795865633,,
59,0.5506271123886108,0,2,0.000516795865633,,
60,0.5195714235305786,0,0,0.0,,
61,0.524200975894928,0,0,0.0,,
62,0.518141508102417,0,0,0.0,,
63,0.5259895324707031,0,0,0.0,,
64,0.5522757768630981,0,0,0.0,,
65,0.5588631629943848,0,0,0.0,,
66,0.5236377716064453,0,0,0.0,,
67,0.5501097440719604,0,0,0.0,,
68,0.5201447010040283,0,0,0.0,,
69,0.5442562103271484,0,0,0.0,,
