epoch,radius_mean,added,removed,mod_ratio,hit3,hit10
0,0.661378800868988,0,0,0.0,,
1,0.6464337110519409,0,0,0.0,,
2,0.607449471950531,0,0,0.0,,
3,0.5846976041793823,0,0,0.0,,
4,0.5900889039039612,0,0,0.0,,
5,0.5733649730682373,0,0,0.0,,
6,0.5612944960594177,0,0,0.0,,
7,0.5365461707115173,0,0,0.0,,
8,0.5396469831466675,0,0,0.0,,
9,0.5525822043418884,0,0,0.0,,
10,0.56130051612854,0,0,0.0,,
11,0.559562087059021,0,0,0.0,,
12,0.5629385113716125,0,0,0.0,,
13,0.5652206540107727,0,0,0.0,,
14,0.5766304731369019,0,0,0.0,,
15,0.5720778107643127,0,0,0.0,,
16,0.5635021924972534,0,0,0.0,,
17,0.5737266540527344,0,0,0.0,,
18,0.559167742729187,0,0,0.0,,
19,0.5661746859550476,0,0,0.0,,
20,0.5635150074958801,0,0,0.0,,
21,0.5607304573059082,0,0,0.0,,
22,0.5652695298194885,0,0,0.0,,
23,0.5702163577079773,0,0,0.0,,
24,0.5674155354499817,0,0,0.0,,
25,0.5633799433708191,0,0,0.0,,
26,0.5587500333786011,0,0,0.0,,
27,0.545453667640686,0,0,0.0,,
28,0.551392138004303,0,0,0.0,,
29,0.5531100034713745,0,0,0.0,,
30,0.5658091306686401,0,1,0.0002583979328165,,
31,0.5551328063011169,0,1,0.0002583979328165,,
32,0.562701404094696,0,1,0.0002583979328165,,
33,0.5562686324119568,0,1,0.0002583979328165,,
34,0.5593868494033813,0,1,0.0002583979328165,,
35,0.5466135144233704,0,1,0.0002583979328165,,
36,0.5712334513664246,0,1,0.0002583979328165,,
37,0.5652652978897095,0,1,0.0002583979328165,,
38,0.5558278560638428,0,1,0.0002583979328165,,
39,0.563376784324646,0,1,0.0002583979328165,,
40,0.5554996132850647,0,2,0.000516795865633,,
41,0.5467140078544617,0,2,0.000516795865633,,
42,0.5555146932601929,0,2,0.000516795865633,,
43,0.5598010420799255,0,2,0.000516795865633,,
44,0.5546852946281433,0,2,0.000516795865633,,
45,0.5650684237480164,0,2,0.000516795865633,,
46,0.5649527311325073,0,2,0.000516795865633,,
47,0.5554765462875366,0,2,0.000516795865633,,
48,0.5271292328834534,0,2,0.000516795865633,,
49,0.5592200756072998,0,2,0.000516795865633,,
50,0.5534592866897583,0,2,0.000516795865633,,
51,0.5364059209823608,0,2,0.000516795865633,,
52,0.5553325414657593,0,2,0.000516795865633,,
53,0.555849552154541,0,2,0.000516795865633,,
54,0.5529860854148865,0,2,0.000516795865633,,
55,0.5244937539100647,0,2,0.000516795865633,,
56,0.548592746257782,0,2,0.000516795865633,,
57,0.5442463159561157,0,2,0.000516795865633,,
58,0.5569369196891785,0,2,0.000516795865633,,
59,0.5195557475090027,0,2,0.000516795865633,,
60,0.5193536281585693,0,1,0.0002583979328165,,
61,0.5481851100921631,0,1,0.0002583979328165,,
62,0.5524992942810059,0,1,0.0002583979328165,,
63,0.5570099353790283,0,1,0.0002583979328165,,
64,0.5411909818649292,0,1,0.0002583979328165,,
65,0.550605297088623,0,1,0.0002583979328165,,
66,0.5286181569099426,0,1,0.0002583979328165,,
67,0.5456518530845642,0,1,0.0002583979328165,,
68,0.5530650615692139,0,1,0.0002583979328165,,
69,0.5495619177818298,0,1,0.0002583979328165,,
