epoch,radius_mean,added,removed,mod_ratio,hit3,hit10
0,0.6613787412643433,0,1,0.0002583979328165,,
1,0.6473994851112366,0,1,0.0002583979328165,,
2,0.6078001260757446,0,1,0.0002583979328165,,
3,0.5882652997970581,0,1,0.0002583979328165,,
4,0.5914905071258545,0,1,0.0002583979328165,,
5,0.5738056302070618,0,1,0.0002583979328165,,
6,0.5729094743728638,0,1,0.0002583979328165,,
7,0.5596279501914978,0,1,0.0002583979328165,,
8,0.570223331451416,0,1,0.0002583979328165,,
9,0.578403651714325,0,1,0.0002583979328165,,
10,0.585465133190155,0,0,0.0,,
11,0.586388349533081,0,0,0.0,,
12,0.593641996383667,0,0,0.0,,
13,0.5970690846443176,0,0,0.0,,
14,0.5971677899360657,0,0,0.0,,
15,0.6076696515083313,0,0,0.0,,
16,0.5994879007339478,0,0,0.0,,
17,0.5981749296188354,0,0,0.0,,
18,0.5988462567329407,0,0,0.0,,
19,0.6015228629112244,0,0,0.0,,
20,0.5993778109550476,0,12,0.0031007751937984,,
21,0.5992289781570435,0,12,0.0031007751937984,,
22,0.5976120233535767,0,12,0.0031007751937984,,
23,0.600356936454773,0,12,0.0031007751937984,,
24,0.6007189750671387,0,12,0.0031007751937984,,
25,0.5995530486106873,0,12,0.0031007751937984,,
26,0.6010401248931885,0,12,0.0031007751937984,,
27,0.6026185154914856,0,12,0.0031007751937984,,
28,0.6023206114768982,0,12,0.0031007751937984,,
29,0.5996147394180298,0,12,0.0031007751937984,,
30,0.6005831956863403,0,53,0.0136950904392764,,
31,0.6088386178016663,0,53,0.0136950904392764,,
32,0.597947895526886,0,53,0.0136950904392764,,
33,0.6036245822906494,0,53,0.0136950904392764,,
34,0.604647159576416,0,53,0.0136950904392764,,
35,0.5986229181289673,0,53,0.0136950904392764,,
36,0.6056556701660156,0,53,0.0136950904392764,,
37,0.598734974861145,0,53,0.0136950904392764,,
38,0.6034078598022461,0,53,0.0136950904392764,,
39,0.6012445688247681,0,53,0.0136950904392764,,
40,0.5996818542480469,0,16,0.0041343669250645,,
41,0.5947699546813965,0,16,0.0041343669250645,,
42,0.6024401783943176,0,16,0.0041343669250645,,
43,0.594995379447937,0,16,0.0041343669250645,,
44,0.597949743270874,0,16,0.0041343669250645,,
45,0.598770797252655,0,16,0.0041343669250645,,
46,0.5969914793968201,0,16,0.0041343669250645,,
47,0.5916070938110352,0,16,0.0041343669250645,,
48,0.591194748878479,0,16,0.0041343669250645,,
49,0.5942052006721497,0,16,0.0041343669250645,,
50,0.5943158864974976,0,24,0.0062015503875968,,
51,0.5907899737358093,0,24,0.0062015503875968,,
52,0.5956451892852783,0,24,0.0062015503875968,,
53,0.5937245488166809,0,24,0.0062015503875968,,
54,0.5979555249214172,0,24,0.0062015503875968,,
55,0.6018479466438293,0,24,0.0062015503875968,,
56,0.593158483505249,0,24,0.0062015503875968,,
57,0.5889272689819336,0,24,0.0062015503875968,,
58,0.6064892411231995,0,24,0.0062015503875968,,
59,0.5919041633605957,0,24,0.0062015503875968,,
60,0.5998847484588623,0,39,0.0100775193798449,,
61,0.5914400219917297,0,39,0.0100775193798449,,
62,0.597755491733551,0,39,0.0100775193798449,,
63,0.5948383212089539,0,39,0.0100775193798449,,
64,0.5969562530517578,0,39,0.0100775193798449,,
65,0.6178551912307739,0,39,0.0100775193798449,,
66,0.6071147918701172,0,39,0.0100775193798449,,
67,0.5997174978256226,0,39,0.0100775193798449,,
68,0.5941274166107178,0,39,0.0100775193798449,,
69,0.584509551525116,0,39,0.0100775193798449,,
