epoch,radius_mean,added,removed,mod_ratio,hit3,hit10
0,0.661378800868988,0,1,0.0002583979328165,,
1,0.6476702690124512,0,1,0.0002583979328165,,
2,0.606492817401886,0,1,0.0002583979328165,,
3,0.586514413356781,0,1,0.0002583979328165,,
4,0.5916797518730164,0,1,0.0002583979328165,,
5,0.5710744857788086,0,1,0.0002583979328165,,
6,0.5668283104896545,0,1,0.0002583979328165,,
7,0.5605802536010742,0,1,0.0002583979328165,,
8,0.5698934197425842,0,1,0.0002583979328165,,
9,0.5792339444160461,0,1,0.0002583979328165,,
10,0.5902919173240662,0,0,0.0,,
11,0.5913089513778687,0,0,0.0,,
12,0.5971189737319946,0,0,0.0,,
13,0.5990903377532959,0,0,0.0,,
14,0.5992006659507751,0,0,0.0,,
15,0.6052750945091248,0,0,0.0,,
16,0.6033825874328613,0,0,0.0,,
17,0.6010103225708008,0,0,0.0,,
18,0.5965036749839783,0,0,0.0,,
19,0.6029525399208069,0,0,0.0,,
20,0.6012891530990601,0,9,0.0023255813953488,,
21,0.600334644317627,0,9,0.0023255813953488,,
22,0.5962399840354919,0,9,0.0023255813953488,,
23,0.6012572646141052,0,9,0.0023255813953488,,
24,0.5999222993850708,0,9,0.0023255813953488,,
25,0.5969704389572144,0,9,0.0023255813953488,,
26,0.6007041931152344,0,9,0.0023255813953488,,
27,0.6010451316833496,0,9,0.0023255813953488,,
28,0.6040357351303101,0,9,0.0023255813953488,,
29,0.6019093990325928,0,9,0.0023255813953488,,
30,0.6002629995346069,0,36,0.0093023255813953,,
31,0.6030151844024658,0,36,0.0093023255813953,,
32,0.6024054288864136,0,36,0.0093023255813953,,
33,0.6050812005996704,0,36,0.0093023255813953,,
34,0.6040031313896179,0,36,0.0093023255813953,,
35,0.6023327708244324,0,36,0.0093023255813953,,
36,0.605151891708374,0,36,0.0093023255813953,,
37,0.6023448705673218,0,36,0.0093023255813953,,
38,0.6068786978721619,0,36,0.0093023255813953,,
39,0.6021827459335327,0,36,0.0093023255813953,,
40,0.6135490536689758,0,11,0.0028423772609819,,
41,0.596159040927887,0,11,0.0028423772609819,,
42,0.6017300486564636,0,11,0.0028423772609819,,
43,0.5975338816642761,0,11,0.0028423772609819,,
44,0.5973309278488159,0,11,0.0028423772609819,,
45,0.5998161435127258,0,11,0.0028423772609819,,
46,0.6092249155044556,0,11,0.0028423772609819,,
47,0.5954227447509766,0,11,0.0028423772609819,,
48,0.5954954624176025,0,11,0.0028423772609819,,
49,0.5934641361236572,0,11,0.0028423772609819,,
50,0.5955340266227722,0,35,0.0090439276485788,,
51,0.5993330478668213,0,35,0.0090439276485788,,
52,0.5995914340019226,0,35,0.0090439276485788,,
53,0.5918541550636292,0,35,0.0090439276485788,,
54,0.6006425023078918,0,35,0.0090439276485788,,
55,0.5937197804450989,0,35,0.0090439276485788,,
56,0.602933943271637,0,35,0.0090439276485788,,
57,0.5937420725822449,0,35,0.0090439276485788,,
58,0.6005387902259827,0,35,0.0090439276485788,,
59,0.5957391858100891,0,35,0.0090439276485788,,
60,0.597353458404541,0,54,0.013953488372093,,
61,0.5975011587142944,0,54,0.013953488372093,,
62,0.5911749601364136,0,54,0.013953488372093,,
63,0.6126425862312317,0,54,0.013953488372093,,
64,0.5979661345481873,0,54,0.013953488372093,,
65,0.6086430549621582,0,54,0.013953488372093,,
66,0.6089175343513489,0,54,0.013953488372093,,
67,0.5936204791069031,0,54,0.013953488372093,,
68,0.5971789956092834,0,54,0.013953488372093,,
69,0.6115448474884033,0,54,0.013953488372093,,
