epoch,radius_mean,added,removed,mod_ratio,hit3,hit10
0,0.6647286415100098,0,1,0.0001441753171856,,
1,0.6302542686462402,0,1,0.0001441753171856,,
2,0.5794253945350647,0,1,0.0001441753171856,,
3,0.5644267201423645,0,1,0.0001441753171856,,
4,0.5571610331535339,0,1,0.0001441753171856,,
5,0.5421421527862549,0,1,0.0001441753171856,,
6,0.5160813927650452,0,1,0.0001441753171856,,
7,0.5038115978240967,0,1,0.0001441753171856,,
8,0.5189623236656189,0,1,0.0001441753171856,,
9,0.524924099445343,0,1,0.0001441753171856,,
10,0.5269309282302856,0,0,0.0,,
11,0.535184919834137,0,0,0.0,,
12,0.5464197993278503,0,0,0.0,,
13,0.5495220422744751,0,0,0.0,,
14,0.5398560762405396,0,0,0.0,,
15,0.557978093624115,0,0,0.0,,
16,0.5398818850517273,0,0,0.0,,
17,0.5394583940505981,0,0,0.0,,
18,0.5536444187164307,0,0,0.0,,
19,0.5293568968772888,0,0,0.0,,
20,0.5449230074882507,0,13,0.001874279123414,,
21,0.5410016775131226,0,13,0.001874279123414,,
22,0.5575631260871887,0,13,0.001874279123414,,
23,0.5627478957176208,0,13,0.001874279123414,,
24,0.5616194605827332,0,13,0.001874279123414,,
25,0.5476612448692322,0,13,0.001874279123414,,
26,0.5426651239395142,0,13,0.001874279123414,,
27,0.5701417922973633,0,13,0.001874279123414,,
28,0.5457040071487427,0,13,0.001874279123414,,
29,0.5440061092376709,0,13,0.001874279123414,,
30,0.5485358238220215,0,9,0.0012975778546712,,
31,0.5490893125534058,0,9,0.0012975778546712,,
32,0.5587068796157837,0,9,0.0012975778546712,,
33,0.5570932626724243,0,9,0.0012975778546712,,
34,0.5746493339538574,0,9,0.0012975778546712,,
35,0.5518982410430908,0,9,0.0012975778546712,,
36,0.5680637359619141,0,9,0.0012975778546712,,
37,0.5611027479171753,0,9,0.0012975778546712,,
38,0.5589820742607117,0,9,0.0012975778546712,,
39,0.5814451575279236,0,9,0.0012975778546712,,
40,0.5589852333068848,0,18,0.0025951557093425,,
41,0.5840609073638916,0,18,0.0025951557093425,,
42,0.5799434781074524,0,18,0.0025951557093425,,
43,0.5697517395019531,0,18,0.0025951557093425,,
44,0.5831780433654785,0,18,0.0025951557093425,,
45,0.5705454349517822,0,18,0.0025951557093425,,
46,0.5851119160652161,0,18,0.0025951557093425,,
47,0.5592559576034546,0,18,0.0025951557093425,,
48,0.5722835659980774,0,18,0.0025951557093425,,
49,0.5830727815628052,0,18,0.0025951557093425,,
50,0.5715843439102173,0,15,0.0021626297577854,,
51,0.5816634893417358,0,15,0.0021626297577854,,
52,0.5848208665847778,0,15,0.0021626297577854,,
53,0.5928115248680115,0,15,0.0021626297577854,,
54,0.5871374011039734,0,15,0.0021626297577854,,
55,0.5879654288291931,0,15,0.0021626297577854,,
56,0.5839669108390808,0,15,0.0021626297577854,,
57,0.5842408537864685,0,15,0.0021626297577854,,
58,0.5975100994110107,0,15,0.0021626297577854,,
59,0.5879746675491333,0,15,0.0021626297577854,,
60,0.5693826675415039,0,19,0.0027393310265282,,
61,0.604346513748169,0,19,0.0027393310265282,,
62,0.5911505818367004,0,19,0.0027393310265282,,
63,0.5916266441345215,0,19,0.0027393310265282,,
64,0.6080872416496277,0,19,0.0027393310265282,,
65,0.6051029562950134,0,19,0.0027393310265282,,
66,0.5895522236824036,0,19,0.0027393310265282,,
67,0.6018238067626953,0,19,0.0027393310265282,,
68,0.5931072235107422,0,19,0.0027393310265282,,
69,0.5952752828598022,0,19,0.0027393310265282,,
