epoch,radius_mean,added,removed,mod_ratio,hit3,hit10
0,0.6647286415100098,0,1,0.0001441753171856,,
1,0.6304433345794678,0,1,0.0001441753171856,,
2,0.5789343118667603,0,1,0.0001441753171856,,
3,0.5625666975975037,0,1,0.0001441753171856,,
4,0.554993748664856,0,1,0.0001441753171856,,
5,0.5383859872817993,0,1,0.0001441753171856,,
6,0.5139917135238647,0,1,0.0001441753171856,,
7,0.5026808381080627,0,1,0.0001441753171856,,
8,0.5154657363891602,0,1,0.0001441753171856,,
9,0.5231546759605408,0,1,0.0001441753171856,,
10,0.5304191708564758,0,0,0.0,,
11,0.5452696681022644,0,0,0.0,,
12,0.5631540417671204,0,0,0.0,,
13,0.5403907299041748,0,0,0.0,,
14,0.5571159720420837,0,0,0.0,,
15,0.5395622253417969,0,0,0.0,,
16,0.5344035029411316,0,0,0.0,,
17,0.5628881454467773,0,0,0.0,,
18,0.5348795652389526,0,0,0.0,,
19,0.5381986498832703,0,0,0.0,,
20,0.535436749458313,0,13,0.001874279123414,,
21,0.5392621755599976,0,13,0.001874279123414,,
22,0.5660702586174011,0,13,0.001874279123414,,
23,0.5617577433586121,0,13,0.001874279123414,,
24,0.5614370703697205,0,13,0.001874279123414,,
25,0.5732271671295166,0,13,0.001874279123414,,
26,0.5481764078140259,0,13,0.001874279123414,,
27,0.5668759346008301,0,13,0.001874279123414,,
28,0.5641462802886963,0,13,0.001874279123414,,
29,0.5527007579803467,0,13,0.001874279123414,,
30,0.553351879119873,0,4,0.0005767012687427,,
31,0.5641573071479797,0,4,0.0005767012687427,,
32,0.5511358976364136,0,4,0.0005767012687427,,
33,0.5585309267044067,0,4,0.0005767012687427,,
34,0.5647489428520203,0,4,0.0005767012687427,,
35,0.5694435238838196,0,4,0.0005767012687427,,
36,0.5750328898429871,0,4,0.0005767012687427,,
37,0.5792540907859802,0,4,0.0005767012687427,,
38,0.566579282283783,0,4,0.0005767012687427,,
39,0.5605361461639404,0,4,0.0005767012687427,,
40,0.5773658752441406,0,10,0.0014417531718569,,
41,0.5536362528800964,0,10,0.0014417531718569,,
42,0.5624845623970032,0,10,0.0014417531718569,,
43,0.57958984375,0,10,0.0014417531718569,,
44,0.5860736966133118,0,10,0.0014417531718569,,
45,0.5768275260925293,0,10,0.0014417531718569,,
46,0.5868789553642273,0,10,0.0014417531718569,,
47,0.5738753080368042,0,10,0.0014417531718569,,
48,0.5757033824920654,0,10,0.0014417531718569,,
49,0.582514762878418,0,10,0.0014417531718569,,
50,0.5762865543365479,0,22,0.0031718569780853,,
51,0.5856789946556091,0,22,0.0031718569780853,,
52,0.5770634412765503,0,22,0.0031718569780853,,
53,0.5757332444190979,0,22,0.0031718569780853,,
54,0.5824317932128906,0,22,0.0031718569780853,,
55,0.5914024114608765,0,22,0.0031718569780853,,
56,0.5698814988136292,0,22,0.0031718569780853,,
57,0.5937448143959045,0,22,0.0031718569780853,,
58,0.6029764413833618,0,22,0.0031718569780853,,
59,0.5770862698554993,0,22,0.0031718569780853,,
60,0.5855625867843628,0,27,0.0038927335640138,,
61,0.6027971506118774,0,27,0.0038927335640138,,
62,0.5962883830070496,0,27,0.0038927335640138,,
63,0.5913047194480896,0,27,0.0038927335640138,,
64,0.6004936099052429,0,27,0.0038927335640138,,
65,0.6011923551559448,0,27,0.0038927335640138,,
66,0.6068187355995178,0,27,0.0038927335640138,,
67,0.609220027923584,0,27,0.0038927335640138,,
68,0.6041934490203857,0,27,0.0038927335640138,,
69,0.5824497938156128,0,27,0.0038927335640138,,
