epoch,radius_mean,added,removed,mod_ratio,hit3,hit10
0,0.6646535396575928,0,1,0.0002228163992869,,
1,0.6521112322807312,0,1,0.0002228163992869,,
2,0.6266055703163147,0,1,0.0002228163992869,,
3,0.5941826701164246,0,1,0.0002228163992869,,
4,0.5944638252258301,0,1,0.0002228163992869,,
5,0.5852076411247253,0,1,0.0002228163992869,,
6,0.5775744915008545,0,1,0.0002228163992869,,
7,0.5508660078048706,0,1,0.0002228163992869,,
8,0.543073832988739,0,1,0.0002228163992869,,
9,0.5572826266288757,0,1,0.0002228163992869,,
10,0.5683548450469971,0,0,0.0,,
11,0.572140634059906,0,0,0.0,,
12,0.5821223258972168,0,0,0.0,,
13,0.5830441117286682,0,0,0.0,,
14,0.5890763998031616,0,0,0.0,,
15,0.5806882381439209,0,0,0.0,,
16,0.5872969031333923,0,0,0.0,,
17,0.5832681655883789,0,0,0.0,,
18,0.5912805199623108,0,0,0.0,,
19,0.5932581424713135,0,0,0.0,,
20,0.5952595472335815,0,1,0.0002228163992869,,
21,0.5944072604179382,0,1,0.0002228163992869,,
22,0.602515459060669,0,1,0.0002228163992869,,
23,0.5974357724189758,0,1,0.0002228163992869,,
24,0.6031418442726135,0,1,0.0002228163992869,,
25,0.5958063006401062,0,1,0.0002228163992869,,
26,0.5980349183082581,0,1,0.0002228163992869,,
27,0.5964531302452087,0,1,0.0002228163992869,,
28,0.598051130771637,0,1,0.0002228163992869,,
29,0.6001181602478027,0,1,0.0002228163992869,,
30,0.6009538769721985,0,13,0.0028966131907308,,
31,0.6066458225250244,0,13,0.0028966131907308,,
32,0.6055082082748413,0,13,0.0028966131907308,,
33,0.6000362038612366,0,13,0.0028966131907308,,
34,0.6016286611557007,0,13,0.0028966131907308,,
35,0.5988937020301819,0,13,0.0028966131907308,,
36,0.6070153117179871,0,13,0.0028966131907308,,
37,0.6004194021224976,0,13,0.0028966131907308,,
38,0.6002240180969238,0,13,0.0028966131907308,,
39,0.6076117157936096,0,13,0.0028966131907308,,
40,0.602811872959137,0,20,0.0044563279857397,,
41,0.6017064452171326,0,20,0.0044563279857397,,
42,0.596760094165802,0,20,0.0044563279857397,,
43,0.6008467078208923,0,20,0.0044563279857397,,
44,0.6059288382530212,0,20,0.0044563279857397,,
45,0.6011240482330322,0,20,0.0044563279857397,,
46,0.6035571098327637,0,20,0.0044563279857397,,
47,0.6056307554244995,0,20,0.0044563279857397,,
48,0.6010628342628479,0,20,0.0044563279857397,,
49,0.5998427867889404,0,20,0.0044563279857397,,
50,0.6070059537887573,0,30,0.0066844919786096,,
51,0.610726535320282,0,30,0.0066844919786096,,
52,0.6081380844116211,0,30,0.0066844919786096,,
53,0.6066330671310425,0,30,0.0066844919786096,,
54,0.6128856539726257,0,30,0.0066844919786096,,
55,0.6064977049827576,0,30,0.0066844919786096,,
56,0.6125683784484863,0,30,0.0066844919786096,,
57,0.604536771774292,0,30,0.0066844919786096,,
58,0.6013472080230713,0,30,0.0066844919786096,,
59,0.6046949028968811,0,30,0.0066844919786096,,
60,0.6111825108528137,0,34,0.0075757575757575,,
61,0.6114137768745422,0,34,0.0075757575757575,,
62,0.6175148487091064,0,34,0.0075757575757575,,
63,0.6086326837539673,0,34,0.0075757575757575,,
64,0.60808926820755,0,34,0.0075757575757575,,
65,0.609485924243927,0,34,0.0075757575757575,,
66,0.6127595901489258,0,34,0.0075757575757575,,
67,0.6112000346183777,0,34,0.0075757575757575,,
68,0.6065403819084167,0,34,0.0075757575757575,,
69,0.6142472624778748,0,34,0.0075757575757575,,
