dataset,scope,ver,seed,idx,log_file,radius_csv,epochs_with_radius,epochs_with_hits,start_radius,end_radius,delta_radius,total_removed
Cora_ML,c0p,remove_only_intra_c0p,0,0,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed0_r0.5_fmr0.5_d0.5_gmm_idx0_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed0_idx0.csv,70,0,0.6647286415100098,0.6117268204689026,-0.05300182104110718,930
Cora_ML,c0p,remove_only_intra_c0p,10,10,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed10_r0.5_fmr0.5_d0.5_gmm_idx10_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed10_idx10.csv,70,0,0.6647286415100098,0.5946458578109741,-0.07008278369903564,640
Cora_ML,c0p,remove_only_intra_c0p,11,11,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed11_r0.5_fmr0.5_d0.5_gmm_idx11_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed11_idx11.csv,70,0,0.6647286415100098,0.6095404028892517,-0.05518823862075806,680
Cora_ML,c0p,remove_only_intra_c0p,12,12,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed12_r0.5_fmr0.5_d0.5_gmm_idx12_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed12_idx12.csv,70,0,0.6647286415100098,0.5897839665412903,-0.07494467496871948,750
Cora_ML,c0p,remove_only_intra_c0p,13,13,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed13_r0.5_fmr0.5_d0.5_gmm_idx13_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed13_idx13.csv,70,0,0.6647286415100098,0.6075817942619324,-0.05714684724807739,800
Cora_ML,c0p,remove_only_intra_c0p,14,14,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed14_r0.5_fmr0.5_d0.5_gmm_idx14_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed14_idx14.csv,70,0,0.6647286415100098,0.5866411924362183,-0.0780874490737915,830
Cora_ML,c0p,remove_only_intra_c0p,15,15,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed15_r0.5_fmr0.5_d0.5_gmm_idx15_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed15_idx15.csv,70,0,0.6647286415100098,0.6050392985343933,-0.059689342975616455,710
Cora_ML,c0p,remove_only_intra_c0p,16,16,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed16_r0.5_fmr0.5_d0.5_gmm_idx16_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed16_idx16.csv,70,0,0.6647286415100098,0.5906805396080017,-0.07404810190200806,820
Cora_ML,c0p,remove_only_intra_c0p,17,17,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed17_r0.5_fmr0.5_d0.5_gmm_idx17_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed17_idx17.csv,70,0,0.6647286415100098,0.5991085767745972,-0.0656200647354126,700
Cora_ML,c0p,remove_only_intra_c0p,18,18,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed18_r0.5_fmr0.5_d0.5_gmm_idx18_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed18_idx18.csv,70,0,0.6647286415100098,0.6007883548736572,-0.06394028663635254,560
Cora_ML,c0p,remove_only_intra_c0p,19,19,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed19_r0.5_fmr0.5_d0.5_gmm_idx19_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed19_idx19.csv,70,0,0.6647286415100098,0.5975274443626404,-0.06720119714736938,790
Cora_ML,c0p,remove_only_intra_c0p,1,1,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed1_r0.5_fmr0.5_d0.5_gmm_idx1_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed1_idx1.csv,70,0,0.6647286415100098,0.5766407251358032,-0.08808791637420654,800
Cora_ML,c0p,remove_only_intra_c0p,20,20,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed20_r0.5_fmr0.5_d0.5_gmm_idx20_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed20_idx20.csv,70,0,0.6647286415100098,0.5902993083000183,-0.07442933320999146,850
Cora_ML,c0p,remove_only_intra_c0p,21,21,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed21_r0.5_fmr0.5_d0.5_gmm_idx21_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed21_idx21.csv,70,0,0.6647286415100098,0.6056384444236755,-0.05909019708633423,790
Cora_ML,c0p,remove_only_intra_c0p,22,22,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed22_r0.5_fmr0.5_d0.5_gmm_idx22_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed22_idx22.csv,70,0,0.6647286415100098,0.6006834506988525,-0.06404519081115723,800
Cora_ML,c0p,remove_only_intra_c0p,23,23,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed23_r0.5_fmr0.5_d0.5_gmm_idx23_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed23_idx23.csv,70,0,0.6647286415100098,0.6011675596237183,-0.0635610818862915,650
Cora_ML,c0p,remove_only_intra_c0p,24,24,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed24_r0.5_fmr0.5_d0.5_gmm_idx24_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed24_idx24.csv,70,0,0.6647286415100098,0.5962408185005188,-0.06848782300949097,770
Cora_ML,c0p,remove_only_intra_c0p,25,25,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed25_r0.5_fmr0.5_d0.5_gmm_idx25_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed25_idx25.csv,70,0,0.6647286415100098,0.594762921333313,-0.06996572017669678,640
Cora_ML,c0p,remove_only_intra_c0p,26,26,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed26_r0.5_fmr0.5_d0.5_gmm_idx26_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed26_idx26.csv,70,0,0.6647286415100098,0.5894123315811157,-0.07531630992889404,840
Cora_ML,c0p,remove_only_intra_c0p,27,27,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed27_r0.5_fmr0.5_d0.5_gmm_idx27_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed27_idx27.csv,70,0,0.6647286415100098,0.5835701823234558,-0.08115845918655396,760
Cora_ML,c0p,remove_only_intra_c0p,28,28,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed28_r0.5_fmr0.5_d0.5_gmm_idx28_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed28_idx28.csv,70,0,0.6647286415100098,0.6083028316497803,-0.05642580986022949,580
Cora_ML,c0p,remove_only_intra_c0p,29,29,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed29_r0.5_fmr0.5_d0.5_gmm_idx29_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed29_idx29.csv,70,0,0.6647286415100098,0.5917271971702576,-0.0730014443397522,700
Cora_ML,c0p,remove_only_intra_c0p,2,2,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed2_r0.5_fmr0.5_d0.5_gmm_idx2_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed2_idx2.csv,70,0,0.6647286415100098,0.6010481715202332,-0.06368046998977661,760
Cora_ML,c0p,remove_only_intra_c0p,3,3,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed3_r0.5_fmr0.5_d0.5_gmm_idx3_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed3_idx3.csv,70,0,0.6647286415100098,0.6078788638114929,-0.056849777698516846,610
Cora_ML,c0p,remove_only_intra_c0p,4,4,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed4_r0.5_fmr0.5_d0.5_gmm_idx4_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed4_idx4.csv,70,0,0.6647286415100098,0.6046124696731567,-0.06011617183685303,770
Cora_ML,c0p,remove_only_intra_c0p,5,5,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed5_r0.5_fmr0.5_d0.5_gmm_idx5_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed5_idx5.csv,70,0,0.6647286415100098,0.6010022759437561,-0.06372636556625366,720
Cora_ML,c0p,remove_only_intra_c0p,6,6,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed6_r0.5_fmr0.5_d0.5_gmm_idx6_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed6_idx6.csv,70,0,0.6647286415100098,0.5955660939216614,-0.06916254758834839,700
Cora_ML,c0p,remove_only_intra_c0p,7,7,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed7_r0.5_fmr0.5_d0.5_gmm_idx7_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed7_idx7.csv,70,0,0.6647286415100098,0.5864453911781311,-0.07828325033187866,770
Cora_ML,c0p,remove_only_intra_c0p,8,8,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed8_r0.5_fmr0.5_d0.5_gmm_idx8_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed8_idx8.csv,70,0,0.6647286415100098,0.5824497938156128,-0.08227884769439697,770
Cora_ML,c0p,remove_only_intra_c0p,9,9,log/1108/Cora_ML_remove_only_intra_c0p_a0.80_g1.00_c0p0.10_seed9_r0.5_fmr0.5_d0.5_gmm_idx9_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_seed9_idx9.csv,70,0,0.6647286415100098,0.5931482315063477,-0.07158041000366211,560
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,0,0,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed0_r0.5_fmr0.5_d0.5_gmm_idx0_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed0_idx0.csv,70,0,0.664728581905365,0.6071102023124695,-0.05761837959289551,700
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,10,10,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed10_r0.5_fmr0.5_d0.5_gmm_idx10_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed10_idx10.csv,70,0,0.6647286415100098,0.6050601601600647,-0.05966848134994507,750
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,11,11,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed11_r0.5_fmr0.5_d0.5_gmm_idx11_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed11_idx11.csv,70,0,0.6647286415100098,0.5861170291900635,-0.07861161231994629,760
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,12,12,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed12_r0.5_fmr0.5_d0.5_gmm_idx12_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed12_idx12.csv,70,0,0.6647286415100098,0.6055678725242615,-0.05916076898574829,680
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,13,13,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed13_r0.5_fmr0.5_d0.5_gmm_idx13_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed13_idx13.csv,70,0,0.6647286415100098,0.5885213017463684,-0.07620733976364136,800
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,14,14,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed14_r0.5_fmr0.5_d0.5_gmm_idx14_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed14_idx14.csv,70,0,0.6647286415100098,0.6013738512992859,-0.06335479021072388,730
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,15,15,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed15_r0.5_fmr0.5_d0.5_gmm_idx15_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed15_idx15.csv,70,0,0.6647286415100098,0.5809539556503296,-0.08377468585968018,720
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,16,16,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed16_r0.5_fmr0.5_d0.5_gmm_idx16_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed16_idx16.csv,70,0,0.6647286415100098,0.5805425047874451,-0.0841861367225647,510
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,17,17,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed17_r0.5_fmr0.5_d0.5_gmm_idx17_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed17_idx17.csv,70,0,0.6647286415100098,0.6006942987442017,-0.0640343427658081,850
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,18,18,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed18_r0.5_fmr0.5_d0.5_gmm_idx18_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed18_idx18.csv,70,0,0.6647286415100098,0.5839457511901855,-0.08078289031982422,700
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,19,19,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed19_r0.5_fmr0.5_d0.5_gmm_idx19_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed19_idx19.csv,70,0,0.6647286415100098,0.593041181564331,-0.07168745994567871,820
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,1,1,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed1_r0.5_fmr0.5_d0.5_gmm_idx1_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed1_idx1.csv,70,0,0.6647286415100098,0.59666907787323,-0.06805956363677979,730
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,20,20,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed20_r0.5_fmr0.5_d0.5_gmm_idx20_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed20_idx20.csv,70,0,0.6647286415100098,0.5984838604927063,-0.06624478101730347,760
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,21,21,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed21_r0.5_fmr0.5_d0.5_gmm_idx21_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed21_idx21.csv,70,0,0.6647286415100098,0.59892737865448,-0.06580126285552979,610
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,22,22,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed22_r0.5_fmr0.5_d0.5_gmm_idx22_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed22_idx22.csv,70,0,0.6647286415100098,0.6111074090003967,-0.05362123250961304,720
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,23,23,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed23_r0.5_fmr0.5_d0.5_gmm_idx23_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed23_idx23.csv,70,0,0.6647286415100098,0.5972736477851868,-0.067454993724823,890
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,24,24,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed24_r0.5_fmr0.5_d0.5_gmm_idx24_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed24_idx24.csv,70,0,0.6647286415100098,0.5888423919677734,-0.07588624954223633,850
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,25,25,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed25_r0.5_fmr0.5_d0.5_gmm_idx25_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed25_idx25.csv,70,0,0.6647286415100098,0.5959070324897766,-0.06882160902023315,800
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,26,26,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed26_r0.5_fmr0.5_d0.5_gmm_idx26_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed26_idx26.csv,70,0,0.6647286415100098,0.5930920839309692,-0.07163655757904053,790
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,27,27,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed27_r0.5_fmr0.5_d0.5_gmm_idx27_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed27_idx27.csv,70,0,0.6647286415100098,0.5922431945800781,-0.07248544692993164,850
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,28,28,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed28_r0.5_fmr0.5_d0.5_gmm_idx28_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed28_idx28.csv,70,0,0.6647286415100098,0.5878427624702454,-0.0768858790397644,790
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,29,29,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed29_r0.5_fmr0.5_d0.5_gmm_idx29_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed29_idx29.csv,70,0,0.6647286415100098,0.6093354225158691,-0.055393218994140625,750
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,2,2,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed2_r0.5_fmr0.5_d0.5_gmm_idx2_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed2_idx2.csv,70,0,0.6647286415100098,0.580091118812561,-0.08463752269744873,810
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,3,3,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed3_r0.5_fmr0.5_d0.5_gmm_idx3_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed3_idx3.csv,70,0,0.6647286415100098,0.6103464365005493,-0.05438220500946045,790
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,4,4,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed4_r0.5_fmr0.5_d0.5_gmm_idx4_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed4_idx4.csv,70,0,0.6647286415100098,0.5878245830535889,-0.0769040584564209,680
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,5,5,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed5_r0.5_fmr0.5_d0.5_gmm_idx5_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed5_idx5.csv,70,0,0.6647286415100098,0.5967020988464355,-0.06802654266357422,690
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,6,6,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed6_r0.5_fmr0.5_d0.5_gmm_idx6_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed6_idx6.csv,70,0,0.6647286415100098,0.6053066849708557,-0.05942195653915405,890
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,7,7,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed7_r0.5_fmr0.5_d0.5_gmm_idx7_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed7_idx7.csv,70,0,0.6647286415100098,0.6012699007987976,-0.06345874071121216,690
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,8,8,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed8_r0.5_fmr0.5_d0.5_gmm_idx8_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed8_idx8.csv,70,0,0.6647286415100098,0.5952752828598022,-0.06945335865020752,750
Cora_ML,c0p,remove_only_intra_c0p_frac0.02,9,9,log/1108/Cora_ML_remove_only_intra_c0p_frac0.02_a0.80_g1.00_c0p0.10_seed9_r0.5_fmr0.5_d0.5_gmm_idx9_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.02_seed9_idx9.csv,70,0,0.6647286415100098,0.5985448956489563,-0.06618374586105347,560
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,0,0,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed0_r0.5_fmr0.5_d0.5_gmm_idx0_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed0_idx0.csv,70,0,0.6647286415100098,0.6127539873123169,-0.05197465419769287,750
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,10,10,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed10_r0.5_fmr0.5_d0.5_gmm_idx10_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed10_idx10.csv,70,0,0.6647286415100098,0.6000605225563049,-0.06466811895370483,650
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,11,11,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed11_r0.5_fmr0.5_d0.5_gmm_idx11_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed11_idx11.csv,70,0,0.6647286415100098,0.587264895439148,-0.07746374607086182,710
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,12,12,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed12_r0.5_fmr0.5_d0.5_gmm_idx12_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed12_idx12.csv,70,0,0.6647286415100098,0.5852448344230652,-0.07948380708694458,800
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,13,13,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed13_r0.5_fmr0.5_d0.5_gmm_idx13_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed13_idx13.csv,70,0,0.6647286415100098,0.5998786687850952,-0.06484997272491455,700
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,14,14,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed14_r0.5_fmr0.5_d0.5_gmm_idx14_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed14_idx14.csv,70,0,0.6647286415100098,0.5913812518119812,-0.07334738969802856,850
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,15,15,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed15_r0.5_fmr0.5_d0.5_gmm_idx15_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed15_idx15.csv,70,0,0.6647286415100098,0.5894525647163391,-0.07527607679367065,710
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,16,16,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed16_r0.5_fmr0.5_d0.5_gmm_idx16_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed16_idx16.csv,70,0,0.6647286415100098,0.593805730342865,-0.07092291116714478,760
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,17,17,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed17_r0.5_fmr0.5_d0.5_gmm_idx17_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed17_idx17.csv,70,0,0.6647286415100098,0.6044076085090637,-0.060321033000946045,770
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,18,18,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed18_r0.5_fmr0.5_d0.5_gmm_idx18_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed18_idx18.csv,70,0,0.6647286415100098,0.5796000957489014,-0.0851285457611084,720
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,19,19,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed19_r0.5_fmr0.5_d0.5_gmm_idx19_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed19_idx19.csv,70,0,0.6647286415100098,0.5802621245384216,-0.08446651697158813,780
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,1,1,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed1_r0.5_fmr0.5_d0.5_gmm_idx1_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed1_idx1.csv,70,0,0.6647286415100098,0.6055142283439636,-0.05921441316604614,660
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,20,20,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed20_r0.5_fmr0.5_d0.5_gmm_idx20_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed20_idx20.csv,70,0,0.6647286415100098,0.5977680087089539,-0.06696063280105591,720
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,21,21,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed21_r0.5_fmr0.5_d0.5_gmm_idx21_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed21_idx21.csv,70,0,0.6647286415100098,0.59952312707901,-0.06520551443099976,840
Cora_ML,c0p,remove_only_intra_c0p_frac0.05,22,22,log/1108/Cora_ML_remove_only_intra_c0p_frac0.05_a0.80_g1.00_c0p0.10_seed22_r0.5_fmr0.5_d0.5_gmm_idx22_loss_origin.log,logs/radius/Cora_ML_remove_only_intra_c0p_frac0.05_seed22_idx22.csv,70,0,0.6647286415100098,0.587466299533844,-0.07726234197616577,760
