file,path,dataset,ver,mode,method,seed,idx,run_tag,alpha,gamma,degree_thr,aug_ratio,aug_bound,topk_per_node,restricted,epoch,total_epochs,drop_frac,dropped_edges,min_deg_after,isolated
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,40,699,0.01,22,0,81
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,50,699,0.01,22,0,66
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,50,699,0.01,22,0,66
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,60,699,0.01,34,0,54
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,60,699,0.01,34,0,54
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,70,699,0.01,28,0,41
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,70,699,0.01,28,0,41
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,80,699,0.01,29,0,29
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,80,699,0.01,29,0,29
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,90,699,0.01,35,0,2
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,90,699,0.01,35,0,2
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,100,699,0.01,33,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,100,699,0.01,33,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,110,699,0.01,34,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,110,699,0.01,34,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,120,699,0.01,27,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,120,699,0.01,27,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,130,699,0.01,36,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,130,699,0.01,36,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,140,699,0.01,27,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,140,699,0.01,27,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,150,699,0.01,20,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,150,699,0.01,20,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,160,699,0.01,25,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,160,699,0.01,25,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,170,699,0.01,29,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,170,699,0.01,29,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,180,699,0.01,29,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,180,699,0.01,29,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,190,699,0.01,24,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,190,699,0.01,24,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,200,699,0.01,21,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,200,699,0.01,21,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,210,699,0.01,25,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,210,699,0.01,25,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,220,699,0.01,19,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,220,699,0.01,19,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,230,699,0.01,27,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,230,699,0.01,27,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,240,699,0.01,16,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,240,699,0.01,16,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,250,699,0.01,18,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,250,699,0.01,18,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,260,699,0.01,21,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,260,699,0.01,21,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,270,699,0.01,19,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,270,699,0.01,19,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,280,699,0.01,18,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,280,699,0.01,18,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,290,699,0.01,19,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,290,699,0.01,19,8,0
LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,./log/1104/LastFMAsia_aron_desc_inter_a0.80_g1.00_c0p0.01_seed3_r10.0_fmr0.5_d0.8_gmm_idx3_taga0.80_g1.00_c0p0.01_loss_origin.log,LastFMAsia,aron_desc_inter,inter,gmm,3,3,a0.80_g1.00_c0p0.01,0.8,1.0,0.8,10.0,0.5,64,1,300,699,0.01,23,8,0
