epoch,radius_mean,added,removed,mod_ratio,hit3,hit10
0,0.6647286415100098,0,7,0.0010092272202998,,
1,0.6308584809303284,0,7,0.0010092272202998,,
2,0.5783607959747314,0,7,0.0010092272202998,,
3,0.5739187598228455,0,7,0.0010092272202998,,
4,0.5684345960617065,0,7,0.0010092272202998,,
5,0.5605895519256592,0,7,0.0010092272202998,,
6,0.5399724245071411,0,7,0.0010092272202998,,
7,0.5187897682189941,0,7,0.0010092272202998,,
8,0.5412689447402954,0,7,0.0010092272202998,,
9,0.5721620917320251,0,7,0.0010092272202998,,
10,0.5779002904891968,0,24,0.0034602076124567,,
11,0.5691710114479065,0,24,0.0034602076124567,,
12,0.5769112706184387,0,24,0.0034602076124567,,
13,0.5787515044212341,0,24,0.0034602076124567,,
14,0.5712243318557739,0,24,0.0034602076124567,,
15,0.5782603025436401,0,24,0.0034602076124567,,
16,0.5739437937736511,0,24,0.0034602076124567,,
17,0.5936233401298523,0,24,0.0034602076124567,,
18,0.5891861319541931,0,24,0.0034602076124567,,
19,0.587614893913269,0,24,0.0034602076124567,,
20,0.5884338617324829,0,141,0.0203287197231833,,
21,0.5900458693504333,0,141,0.0203287197231833,,
22,0.5897472500801086,0,141,0.0203287197231833,,
23,0.5916424989700317,0,141,0.0203287197231833,,
24,0.5962788462638855,0,141,0.0203287197231833,,
25,0.5932877659797668,0,141,0.0203287197231833,,
26,0.5979493260383606,0,141,0.0203287197231833,,
27,0.5970941781997681,0,141,0.0203287197231833,,
28,0.6014816164970398,0,141,0.0203287197231833,,
29,0.5994094014167786,0,141,0.0203287197231833,,
30,0.6115424036979675,0,0,0.0,,
31,0.6093201041221619,0,0,0.0,,
32,0.6163070201873779,0,0,0.0,,
33,0.6080249547958374,0,0,0.0,,
34,0.6183954477310181,0,0,0.0,,
35,0.6095854043960571,0,0,0.0,,
36,0.6156708598136902,0,0,0.0,,
37,0.6178063154220581,0,0,0.0,,
38,0.6172282695770264,0,0,0.0,,
39,0.6181038022041321,0,0,0.0,,
40,0.6177307963371277,0,192,0.0276816608996539,,
41,0.619749128818512,0,192,0.0276816608996539,,
42,0.6191537380218506,0,192,0.0276816608996539,,
43,0.623213529586792,0,192,0.0276816608996539,,
44,0.6240561604499817,0,192,0.0276816608996539,,
45,0.6217529773712158,0,192,0.0276816608996539,,
46,0.6255331039428711,0,192,0.0276816608996539,,
47,0.6258130669593811,0,192,0.0276816608996539,,
48,0.6282825469970703,0,192,0.0276816608996539,,
49,0.624635636806488,0,192,0.0276816608996539,,
50,0.6235706806182861,0,0,0.0,,
51,0.6276752352714539,0,0,0.0,,
52,0.6284909248352051,0,0,0.0,,
53,0.6319868564605713,0,0,0.0,,
54,0.6278912425041199,0,0,0.0,,
55,0.6293611526489258,0,0,0.0,,
56,0.6346288919448853,0,0,0.0,,
57,0.6316831707954407,0,0,0.0,,
58,0.6365329027175903,0,0,0.0,,
59,0.6345007419586182,0,0,0.0,,
60,0.6346436142921448,0,0,0.0,,
61,0.6393831372261047,0,0,0.0,,
62,0.6350504159927368,0,0,0.0,,
63,0.6394351124763489,0,0,0.0,,
64,0.6364428400993347,0,0,0.0,,
65,0.6451801657676697,0,0,0.0,,
66,0.6403921842575073,0,0,0.0,,
67,0.6426196694374084,0,0,0.0,,
68,0.641312837600708,0,0,0.0,,
69,0.6383628845214844,0,0,0.0,,
