epoch,radius_mean,added,removed,mod_ratio,hit3,hit10
0,0.6647286415100098,0,7,0.0010092272202998,,
1,0.6312347054481506,0,7,0.0010092272202998,,
2,0.578052818775177,0,7,0.0010092272202998,,
3,0.5713420510292053,0,7,0.0010092272202998,,
4,0.5665915608406067,0,7,0.0010092272202998,,
5,0.5573299527168274,0,7,0.0010092272202998,,
6,0.5382243394851685,0,7,0.0010092272202998,,
7,0.5217930674552917,0,7,0.0010092272202998,,
8,0.5419952869415283,0,7,0.0010092272202998,,
9,0.5709766149520874,0,7,0.0010092272202998,,
10,0.5818954110145569,0,22,0.0031718569780853,,
11,0.5708202123641968,0,22,0.0031718569780853,,
12,0.5860158801078796,0,22,0.0031718569780853,,
13,0.5803367495536804,0,22,0.0031718569780853,,
14,0.581587016582489,0,22,0.0031718569780853,,
15,0.5811187624931335,0,22,0.0031718569780853,,
16,0.5746468305587769,0,22,0.0031718569780853,,
17,0.5970479846000671,0,22,0.0031718569780853,,
18,0.5927088260650635,0,22,0.0031718569780853,,
19,0.5801326632499695,0,22,0.0031718569780853,,
20,0.58913254737854,0,145,0.0209054209919261,,
21,0.5850736498832703,0,145,0.0209054209919261,,
22,0.5885043144226074,0,145,0.0209054209919261,,
23,0.5887304544448853,0,145,0.0209054209919261,,
24,0.5999128818511963,0,145,0.0209054209919261,,
25,0.5997580289840698,0,145,0.0209054209919261,,
26,0.5948094725608826,0,145,0.0209054209919261,,
27,0.5968815088272095,0,145,0.0209054209919261,,
28,0.6076536178588867,0,145,0.0209054209919261,,
29,0.6034044027328491,0,145,0.0209054209919261,,
30,0.6051375865936279,0,0,0.0,,
31,0.6112622618675232,0,0,0.0,,
32,0.606676459312439,0,0,0.0,,
33,0.611046552658081,0,0,0.0,,
34,0.6091674566268921,0,0,0.0,,
35,0.6136078238487244,0,0,0.0,,
36,0.6190264225006104,0,0,0.0,,
37,0.6184182167053223,0,0,0.0,,
38,0.6115990877151489,0,0,0.0,,
39,0.6190134286880493,0,0,0.0,,
40,0.621845006942749,0,192,0.0276816608996539,,
41,0.622161328792572,0,192,0.0276816608996539,,
42,0.6219314932823181,0,192,0.0276816608996539,,
43,0.6263605356216431,0,192,0.0276816608996539,,
44,0.624848484992981,0,192,0.0276816608996539,,
45,0.628343939781189,0,192,0.0276816608996539,,
46,0.6246985793113708,0,192,0.0276816608996539,,
47,0.6260323524475098,0,192,0.0276816608996539,,
48,0.6235737204551697,0,192,0.0276816608996539,,
49,0.6273402571678162,0,192,0.0276816608996539,,
50,0.6299846768379211,0,0,0.0,,
51,0.6288752555847168,0,0,0.0,,
52,0.6288871169090271,0,0,0.0,,
53,0.6345200538635254,0,0,0.0,,
54,0.6332729458808899,0,0,0.0,,
55,0.6270517110824585,0,0,0.0,,
56,0.6375561952590942,0,0,0.0,,
57,0.6338636875152588,0,0,0.0,,
58,0.6376653909683228,0,0,0.0,,
59,0.633124053478241,0,0,0.0,,
60,0.6384307146072388,0,0,0.0,,
61,0.637488067150116,0,0,0.0,,
62,0.6466420292854309,0,0,0.0,,
63,0.6401959657669067,0,0,0.0,,
64,0.6387924551963806,0,0,0.0,,
65,0.6417998671531677,0,0,0.0,,
66,0.6400323510169983,0,0,0.0,,
67,0.6433033347129822,0,0,0.0,,
68,0.646005392074585,0,0,0.0,,
69,0.6425760388374329,0,0,0.0,,
