epoch,radius_mean,added,removed,mod_ratio,hit3,hit10
0,0.8431881666183472,0,46,0.0019461837874428,,
1,0.5766331553459167,0,46,0.0019461837874428,,
2,0.5469094514846802,0,46,0.0019461837874428,,
3,0.587988018989563,0,46,0.0019461837874428,,
4,0.6174917221069336,0,46,0.0019461837874428,,
5,0.6357158422470093,0,46,0.0019461837874428,,
6,0.6384690999984741,0,46,0.0019461837874428,,
7,0.6214761137962341,0,46,0.0019461837874428,,
8,0.6218408346176147,0,46,0.0019461837874428,,
9,0.6095387935638428,0,46,0.0019461837874428,,
10,0.6093674302101135,0,295,0.0124809612455576,,
11,0.6043270230293274,0,295,0.0124809612455576,,
12,0.611284613609314,0,295,0.0124809612455576,,
13,0.6083577871322632,0,295,0.0124809612455576,,
14,0.6109247803688049,0,295,0.0124809612455576,,
15,0.6143441796302795,0,295,0.0124809612455576,,
16,0.6165509819984436,0,295,0.0124809612455576,,
17,0.6004931926727295,0,295,0.0124809612455576,,
18,0.6131118535995483,0,295,0.0124809612455576,,
19,0.62529456615448,0,295,0.0124809612455576,,
20,0.6255505084991455,0,428,0.0181079708918598,,
21,0.6188201308250427,0,428,0.0181079708918598,,
22,0.6235677599906921,0,428,0.0181079708918598,,
23,0.6255272626876831,0,428,0.0181079708918598,,
24,0.6331415176391602,0,428,0.0181079708918598,,
25,0.624972403049469,0,428,0.0181079708918598,,
26,0.637046217918396,0,428,0.0181079708918598,,
27,0.6385696530342102,0,428,0.0181079708918598,,
28,0.6370877623558044,0,428,0.0181079708918598,,
29,0.6381632089614868,0,428,0.0181079708918598,,
30,0.6239264011383057,0,0,0.0,,
31,0.6464927792549133,0,0,0.0,,
32,0.631972074508667,0,0,0.0,,
33,0.6470798850059509,0,0,0.0,,
34,0.6420791745185852,0,0,0.0,,
35,0.6320797801017761,0,0,0.0,,
36,0.6404685378074646,0,0,0.0,,
37,0.6503802537918091,0,0,0.0,,
38,0.6355488896369934,0,0,0.0,,
39,0.6421304941177368,0,0,0.0,,
40,0.643887460231781,0,0,0.0,,
41,0.6320458650588989,0,0,0.0,,
42,0.6418141722679138,0,0,0.0,,
43,0.6432722210884094,0,0,0.0,,
44,0.64934241771698,0,0,0.0,,
45,0.6368907690048218,0,0,0.0,,
46,0.6582039594650269,0,0,0.0,,
47,0.6448740363121033,0,0,0.0,,
48,0.6446837782859802,0,0,0.0,,
49,0.6521373987197876,0,0,0.0,,
50,0.6411594748497009,0,264,0.0111694026061939,,
51,0.6544438600540161,0,264,0.0111694026061939,,
52,0.6637381911277771,0,264,0.0111694026061939,,
53,0.6356866359710693,0,264,0.0111694026061939,,
54,0.6420769691467285,0,264,0.0111694026061939,,
55,0.6357578039169312,0,264,0.0111694026061939,,
56,0.6407586932182312,0,264,0.0111694026061939,,
57,0.6412557363510132,0,264,0.0111694026061939,,
58,0.654886782169342,0,264,0.0111694026061939,,
59,0.6661309003829956,0,264,0.0111694026061939,,
60,0.6554540991783142,0,0,0.0,,
61,0.6460721492767334,0,0,0.0,,
62,0.6634578108787537,0,0,0.0,,
63,0.6448255181312561,0,0,0.0,,
64,0.6607285737991333,0,0,0.0,,
65,0.667820394039154,0,0,0.0,,
66,0.650658369064331,0,0,0.0,,
67,0.660523533821106,0,0,0.0,,
68,0.6382240056991577,0,0,0.0,,
69,0.6745121479034424,0,0,0.0,,
